user_id,dwell_mean,dwell_median,dwell_std,dwell_min,dwell_max,DU_mean,DU_median,DU_std,DU_min,DU_max,DD_mean,DD_median,DD_std,DD_min,DD_max,UD_flight_mean,UD_flight_median,UD_flight_std,UD_flight_min,UD_flight_max,UU_mean,UU_median,UU_std,UU_min,UU_max,DU_tri_mean,DU_tri_median,DU_tri_std,DU_tri_min,DU_tri_max,DD_tri_mean,DD_tri_median,DD_tri_std,DD_tri_min,DD_tri_max,text_type,del_freq,backspace_freq,total_time,label,session_id
174,-14107142769.485119,80.0,148738682457.7894,-1580000000000.0,384.0,-9446935236.327354,313.0,121898009864.6977,-1580000000000.0,33215.0,402.6188340807175,217.0,1471.1351994815866,8.0,33128.0,14170403900.67115,136.0,149069291086.35495,-125.0,1580000000000.0,4723468262.995516,224.0,86324428435.09396,-54.0,1580000000000.0,-4744743855.040541,610.0,86518341853.25623,-1580000000000.0,51079.0,803.509009009009,512.5,2484.2176960912375,58.0,51008.0,fixed,5.0,0.0,66540.0,Neutral,174_N_fixed
181,-3717646969.8188233,83.0,76641257515.80878,-1580000000000.0,382.0,-3735223883.7328606,331.0,76822228889.79839,-1580000000000.0,120893.0,615.5886524822695,248.0,5868.529414122474,6.0,120840.0,3735225111.699764,160.0,76822228829.95113,-243.0,1580000000000.0,612.0851063829788,248.0,108771685749.7994,-1580000000000.0,1580000000000.0,-3752967802.368171,614.0,77004488319.342,-1580000000000.0,121106.0,1232.933491686461,515.0,8293.808000714085,238.0,121030.0,fixed,7.0,0.0,81089.0,Neutral,181_N_fixed
181,-3717646969.8188233,83.0,76641257515.80878,-1580000000000.0,382.0,-3735223883.7328606,331.0,76822228889.79839,-1580000000000.0,120893.0,615.5886524822695,248.0,5868.529414122474,6.0,120840.0,3735225111.699764,160.0,76822228829.95113,-243.0,1580000000000.0,612.0851063829788,248.0,108771685749.7994,-1580000000000.0,1580000000000.0,-3752967802.368171,614.0,77004488319.342,-1580000000000.0,121106.0,1232.933491686461,515.0,8293.808000714085,238.0,121030.0,fixed,5.0,0.0,179431.0,Neutral,181_N_fixed
193,139.40552995391704,126.0,108.3968684067448,46.0,1607.0,364.7916666666667,294.5,215.6852317291254,162.0,1570.0,232.18055555555554,160.0,211.3979159688406,19.0,1442.0,92.63888888888889,33.0,196.60180312562767,-221.0,1055.0,225.25,169.0,201.6842627982291,-68.0,1221.0,592.0325581395349,519.0,266.0457480519271,237.0,1646.0,459.4,388.0,257.4335192286154,113.0,1512.0,fixed,7.0,0.0,50261.0,Neutral,193_N_fixed
19,-119742424082.48485,159.0,421447276084.54047,-1580600000000.0,377.0,-97267692084.32307,191.0,382798498416.9688,-1580600000000.0,500.0,65.87692307692308,43.0,63.881361643163295,4.0,245.0,121584615285.70769,-85.0,424459188743.7972,-340.0,1580600000000.0,24316923133.215385,48.0,441110928353.17993,-1580600000000.0,1580600000000.0,-98787499715.20312,265.5,385626913899.7284,-1580600000000.0,638.0,131.984375,136.0,75.69141449447619,22.0,372.0,free,0.0,0.0,0.0,Happy,19_H_free
19,143.40314136125656,143.0,27.063080125318052,58.0,218.0,496.4789473684211,354.5,513.1563775384751,233.0,4436.0,353.2421052631579,215.0,513.355982097543,85.0,4351.0,209.67368421052632,80.5,512.4844030065491,-95.0,4267.0,352.91052631578947,218.0,511.9113652971151,75.0,4352.0,849.6931216931217,600.0,759.6757854123026,362.0,5727.0,706.6296296296297,448.0,760.0077689765079,192.0,5642.0,free,9.0,0.0,0.0,Neutral,19_N_free
25,-1198066896531.776,-1579270000000.0,681703175500.8624,-1579270000000.0,324.0,-1219085613889.07,-1579270000000.0,668533167919.7859,-1579270000000.0,2225.0,168.24561403508773,34.0,366.98517295378537,31.0,2156.0,1219085614148.2632,1579270000000.0,668533167438.7013,-92.0,1579270000000.0,125.98245614035088,0.0,298453976644.6411,-1579270000000.0,1579270000000.0,-1240854999726.2856,-1579270000000.0,653879902070.4261,-1579270000000.0,2518.0,337.75,68.0,579.4402079123045,64.0,2449.0,free,0.0,0.0,0.0,Happy,25_H_free
25,-710671499947.4625,58.0,790633906203.0526,-1579270000000.0,438.0,-719667341314.6456,211.0,791554854944.819,-1579270000000.0,13005.0,444.11392405063293,148.0,1577.0635077154427,31.0,12914.0,719667342135.3925,1550.0,791554854189.0441,-143.0,1579270000000.0,407.0506329113924,143.0,357634230342.70715,-1579270000000.0,1579270000000.0,-728893845289.2307,312.0,792391152291.9983,-1579270000000.0,13254.0,890.6666666666666,299.5,2233.2583013822295,64.0,13185.0,free,38.0,0.0,0.0,Neutral,25_N_free
29,92.8953488372093,86.5,42.69284533229967,34.0,312.0,326.6608187134503,264.0,185.64070812895505,159.0,1528.0,235.046783625731,175.0,182.1652066238225,50.0,1450.0,142.15204678362574,91.0,188.1831093061728,-122.0,1407.0,233.76608187134502,181.0,190.80502279852644,-36.0,1485.0,561.7705882352941,488.5,257.0406922512945,255.0,1912.0,470.2529411764706,393.0,252.1017231941348,201.0,1834.0,free,7.0,0.0,0.0,Angry,29_A_free
29,107.16483516483517,88.0,76.80541990948639,36.0,535.0,437.3333333333333,348.0,288.97085891724583,186.0,2096.0,334.9222222222222,247.0,272.7570523615911,110.0,2046.0,227.33333333333334,150.5,287.3024088957545,-147.0,1946.0,329.74444444444447,248.5,302.7170429871043,-88.0,1996.0,771.6516853932584,651.0,394.09297764047545,340.0,2501.0,669.0786516853933,549.0,381.10327950925176,259.0,2423.0,free,5.0,0.0,0.0,Neutral,29_N_free
31,84.76744186046511,72.0,34.54936923778323,32.0,160.0,381.8333333333333,316.0,295.66476704461206,193.0,2082.0,296.3095238095238,217.5,294.93508902189495,93.0,1960.0,210.52380952380952,137.0,292.4192811779787,-11.0,1815.0,296.04761904761904,241.0,293.5370465156309,65.0,1937.0,677.3658536585366,588.0,399.28647335575755,347.0,2258.0,591.1463414634146,500.0,402.72016096637185,289.0,2175.0,free,1.0,0.0,0.0,Happy,31_H_free
31,80.67045454545455,68.5,34.911619641573644,32.0,171.0,3238.7586206896553,352.0,22313.59509407782,153.0,208097.0,3157.885057471264,262.0,22307.148999255973,74.0,207952.0,3076.9080459770116,192.0,22309.381861925576,9.0,207898.0,3157.7816091954023,274.0,22315.8324485186,56.0,208043.0,6375.593023255814,662.0,32543.430791835843,328.0,222317.0,6294.627906976744,604.0,32541.371107469266,281.0,222266.0,free,4.0,1.0,0.0,Neutral,31_N_free
35,96.80392156862744,94.0,47.78075746902435,37.0,358.0,471.1,314.5,491.97653212654893,193.0,3344.0,379.52,230.5,482.1721362538401,117.0,3154.0,283.24,114.5,485.9920449504313,-109.0,3055.0,374.82,223.0,495.7739647073378,-58.0,3245.0,858.4897959183673,549.0,700.642892945739,334.0,3962.0,766.0816326530612,445.0,690.2698396501271,250.0,3772.0,free,2.0,0.0,0.0,Neutral,35_N_free
35,95.65420560747664,91.0,28.498958207949617,30.0,220.0,414.188679245283,360.5,198.6450825542905,235.0,1372.0,318.50943396226415,263.5,194.06872838951713,132.0,1279.0,223.33962264150944,172.0,191.20962751176936,-38.0,1134.0,319.0188679245283,268.5,196.16057470649494,45.0,1227.0,724.0095238095238,653.0,289.53113607102557,446.0,2166.0,628.2,556.0,284.5982120599008,362.0,2006.0,free,0.0,0.0,0.0,Sad,35_S_free
40,-1085706874976.8281,-1579210000000.0,737769946125.6696,-1579210000000.0,119.0,-1077873491910.0952,-1579210000000.0,741008162081.9128,-1579210000000.0,3202.0,164.3015873015873,40.0,421.934776908922,38.0,3142.0,1102940317567.2698,1579210000000.0,730595351365.9854,-60.0,1579210000000.0,25066825525.73016,0.0,198961758457.1315,-19.0,1579210000000.0,-1069787419068.1774,-1579210000000.0,744249868234.7473,-1579210000000.0,4294.0,324.2096774193548,80.0,684.4831036987506,78.0,4234.0,free,1.0,0.0,0.0,Calm,40_C_free
40,76.97872340425532,70.0,32.67194605780991,40.0,201.0,982.5652173913044,354.0,2253.4868651065462,140.0,14785.0,908.2826086956521,265.0,2257.2133031982744,71.0,14735.0,831.5869565217391,200.0,2262.2439457424366,-64.0,14675.0,905.8695652173913,284.5,2258.4817083724943,-4.0,14725.0,1925.5555555555557,761.0,3093.626068632932,292.0,14967.0,1850.5111111111112,711.0,3098.7168064320826,211.0,14918.0,free,10.0,0.0,0.0,Neutral,40_N_free
41,97.59859154929578,91.0,46.612642466593854,20.0,407.0,409.21985815602835,348.0,205.9333141785252,159.0,1424.0,313.0354609929078,249.0,203.73787120245322,98.0,1343.0,215.68085106382978,164.0,208.3172484165484,-119.0,1210.0,311.86524822695037,262.0,209.79167285184045,-30.0,1291.0,721.5,671.0,271.81109870881835,324.0,1666.0,625.25,562.0,269.08235012924786,238.0,1585.0,free,1.0,0.0,0.0,Calm,41_C_free
41,-286776724063.7155,65.5,612598782324.2517,-1584100000000.0,497.0,-275495651852.26086,289.0,603056563698.101,-1584100000000.0,2027.0,268.67826086956524,230.0,266.5899850656431,17.0,1959.0,289270434965.6174,192.0,614688123654.8341,-244.0,1584100000000.0,13774782854.530436,216.0,256602255464.6932,-1584100000000.0,1584100000000.0,-264016666105.8421,557.0,592965669230.3319,-1584100000000.0,2285.0,531.4561403508771,485.0,404.1641027517323,41.0,2217.0,free,8.0,0.0,0.0,Neutral,41_N_free
41,-212988235208.2269,84.0,542683620005.9294,-1584100000000.0,469.0,-201368643731.8644,329.0,529923161096.2276,-1584100000000.0,1489.0,269.4830508474576,234.5,205.63858151134335,4.0,1203.0,214793220512.23727,190.5,544638999907.70026,-158.0,1584100000000.0,13424576520.805084,244.5,253300479616.26285,-1584100000000.0,1584100000000.0,-189550426766.56412,588.0,516348950760.5447,-1584100000000.0,1514.0,536.0512820512821,501.0,298.64088242875414,27.0,1647.0,free,2.0,0.0,0.0,Sad,41_S_free
44,-361481949075.85596,79.0,666459099948.5422,-1579810000000.0,361.0,-364571538134.71796,276.0,668476385365.5669,-1579810000000.0,4758.0,314.97435897435895,200.0,664.5354153861081,2.0,5365.0,364571538687.46155,186.0,668476385061.5148,-226.0,1579810000000.0,248.17948717948718,185.0,293363352205.4883,-1579810000000.0,1579810000000.0,-367714395972.6983,494.0,670507792270.9954,-1579810000000.0,5013.0,630.4224137931035,436.5,959.7464715122476,26.0,5806.0,free,0.0,0.0,0.0,Neutral,44_N_free
44,113.6029411764706,109.0,43.5355883606382,43.0,359.0,520.7313432835821,408.0,406.4823445451919,125.0,2508.0,410.7910447761194,295.0,403.0298709627934,65.0,2369.0,296.8955223880597,193.0,399.1548318987659,-112.0,2196.0,406.8358208955224,308.0,401.9843053251271,37.0,2335.0,935.7575757575758,785.5,589.5947515841463,408.0,3529.0,826.4090909090909,658.0,587.4072883252492,253.0,3390.0,free,8.0,0.0,0.0,Sad,44_S_free
47,-96969183599.2449,75.0,381662243428.9656,-1583830000000.0,192.0,-97968865706.3299,228.0,383515925415.81726,-1583830000000.0,991.0,212.03092783505156,158.0,173.72712401015124,2.0,879.0,97968866112.12372,95.0,383515925311.0777,-108.0,1583830000000.0,196.2680412371134,159.0,323297944942.6901,-1583830000000.0,1583830000000.0,-98989374528.67708,386.0,385396730266.6373,-1583830000000.0,1441.0,426.59375,316.0,265.4371797272924,66.0,1361.0,free,12.0,0.0,0.0,Angry,47_A_free
47,-68121720354.752686,75.0,321906924615.24756,-1583830000000.0,390.0,-68366762323.59712,225.5,322461391536.7316,-1583830000000.0,1521.0,201.29136690647482,159.0,164.02847555112686,4.0,1425.0,68366762709.557556,83.0,322461391454.6067,-239.0,1583830000000.0,187.52158273381295,157.0,269161954864.66953,-1583830000000.0,1583830000000.0,-68613573553.16245,400.0,323018725626.1621,-1583830000000.0,2358.0,401.51624548736464,328.0,237.5832209412295,72.0,2210.0,free,19.0,0.0,0.0,Neutral,47_N_free
48,85.44827586206897,71.5,147.86535266498578,3.0,1615.0,393.46086956521737,270.0,409.5057201784688,7.0,2186.0,307.69565217391306,173.0,381.1391552736152,4.0,2181.0,221.98260869565217,103.0,355.4352158654873,-53.0,2073.0,307.74782608695654,185.0,387.4171070020839,4.0,2078.0,700.7719298245614,488.5,582.935841505124,12.0,2983.0,614.9561403508771,398.5,548.8983559266266,8.0,2359.0,free,4.0,0.0,0.0,Angry,48_A_free
48,87.75308641975309,80.0,45.677273031617574,25.0,422.0,412.7125,290.0,357.32866811517096,148.0,2523.0,324.7125,203.5,348.1923007804521,72.0,2424.0,236.95,122.0,349.85446883967137,-126.0,2298.0,324.95,206.5,358.8725277020247,-13.0,2397.0,742.8354430379746,559.0,503.18868944882325,295.0,2890.0,654.2151898734177,472.0,494.30525373383773,216.0,2791.0,free,1.0,0.0,0.0,Neutral,48_N_free
48,108.80864197530865,104.5,27.88297059274695,56.0,213.0,429.6832298136646,391.0,187.99243410175603,181.0,1422.0,320.7391304347826,285.0,185.43491182012932,64.0,1299.0,212.14285714285714,179.0,183.77744207134265,-55.0,1142.0,321.0869565217391,289.0,185.37699396447323,92.0,1265.0,752.0125,667.0,274.66301794685245,451.0,2026.0,643.00625,564.5,271.1195864362645,303.0,1903.0,free,2.0,0.0,0.0,Sad,48_S_free
49,-920912086914.0348,-1580670000000.0,782884842960.7667,-1580670000000.0,573.0,-928990262949.0702,-1580670000000.0,781512437066.478,-1580670000000.0,5889.0,217.03508771929825,31.0,567.6732191267342,27.0,5316.0,928990263302.3948,1580670000000.0,781512436642.7614,-206.0,1580670000000.0,168.44736842105263,0.0,364231593802.4786,-1580670000000.0,1580670000000.0,-937211415581.646,-1580670000000.0,780026388285.2524,-1580670000000.0,6163.0,436.4778761061947,62.0,860.9265471545463,56.0,5683.0,free,53.0,0.0,0.0,Calm,49_C_free
49,-696074862329.1078,65.0,785595279528.2307,-1580670000000.0,190.0,-697675034206.2805,206.0,785788138476.4308,-1580670000000.0,6316.0,274.0252873563218,117.0,714.5645006760109,26.0,9011.0,697675034682.2207,685.0,785788138052.8856,-47.0,1580670000000.0,221.27586206896552,121.0,239936514688.04233,-1580670000000.0,1580670000000.0,-699282580149.7926,385.5,785978552666.1917,-1580670000000.0,6596.0,548.6451612903226,303.0,1034.006751215155,57.0,9523.0,free,115.0,27.0,0.0,Neutral,49_N_free
52,71.51020408163265,72.5,18.815021909167623,34.0,127.0,414.6082474226804,258.0,424.5873378131658,146.0,3364.0,343.21649484536084,185.0,426.40557343733116,87.0,3320.0,271.8659793814433,115.0,426.82775187192476,34.0,3263.0,343.25773195876286,189.0,425.0012568204583,73.0,3307.0,762.3854166666666,555.0,580.8272932870777,245.0,3754.0,690.75,480.5,582.7128208465533,209.0,3680.0,free,15.0,0.0,0.0,Calm,52_C_free
52,66.85915492957747,65.0,17.256344932097953,15.0,114.0,296.16312056737587,240.0,251.98607172714563,26.0,2829.0,229.26241134751774,174.0,252.51177187240972,11.0,2772.0,162.4113475177305,105.0,252.97622900530126,-26.0,2718.0,229.31205673758865,173.0,252.3452038875027,-11.0,2775.0,525.9571428571429,430.0,352.09933342182654,202.0,3034.0,459.15,365.5,351.9537029110586,137.0,2975.0,free,9.0,0.0,0.0,Neutral,52_N_free
53,95.74074074074075,90.0,21.67181038765996,58.0,157.0,662.7169811320755,318.0,970.7473801418419,169.0,6724.0,568.1320754716982,217.0,967.9103390956737,101.0,6601.0,472.9811320754717,130.0,971.311434856663,-11.0,6527.0,567.566037735849,226.0,974.0397738963619,70.0,6650.0,1238.75,772.0,1450.0636615504227,321.0,7691.0,1143.8846153846155,678.0,1446.9702173696428,257.0,7568.0,free,12.0,0.0,0.0,Calm,53_C_free
53,100.71428571428571,85.0,54.751243833347765,58.0,409.0,700.8909090909091,317.0,1121.3888160525219,184.0,7470.0,601.6181818181818,227.0,1107.1688701687322,104.0,7380.0,500.7090909090909,126.0,1108.3220161949737,-154.0,7247.0,599.9818181818182,211.0,1122.3417399102561,-21.0,7337.0,1317.962962962963,766.5,1534.4041553026123,366.0,8014.0,1218.6296296296296,695.0,1507.4166117466239,278.0,7721.0,free,9.0,0.0,0.0,Neutral,53_N_free
55,93.17647058823529,77.0,54.734890474852676,44.0,326.0,516.94,286.5,779.2073788046885,162.0,3915.0,427.84,218.5,771.2765818526359,52.0,3838.0,334.4,149.0,774.4845817360982,-104.0,3744.0,423.5,213.0,782.1590800665887,-29.0,3821.0,955.4285714285714,552.0,1074.353545936656,347.0,4597.0,866.469387755102,466.0,1052.1802780821517,274.0,4271.0,free,1.0,0.0,0.0,Calm,55_C_free
55,92.92941176470588,77.0,55.619195948729725,29.0,365.0,479.6309523809524,297.5,711.3785832234211,162.0,5059.0,389.5833333333333,224.5,710.4257201250957,50.0,4991.0,296.67857142857144,139.0,716.2341806022629,-91.0,4897.0,386.7261904761905,218.0,717.192020315752,-17.0,4965.0,874.722891566265,560.0,1021.6254302998915,267.0,6130.0,784.566265060241,459.0,1011.75221338384,154.0,5814.0,free,10.0,0.0,0.0,Neutral,55_N_free
56,12.892307692307693,10.0,11.650004126773782,4.0,65.0,452.59375,308.0,482.8100523259475,11.0,2691.0,439.65625,283.5,480.78620198983407,6.0,2673.0,426.65625,275.5,481.9501462313098,2.0,2664.0,439.59375,294.0,483.982805635483,7.0,2682.0,886.2380952380952,632.0,585.2190026870205,193.0,2898.0,873.2063492063492,615.0,583.6755384223205,179.0,2880.0,free,0.0,0.0,0.0,Calm,56_C_free
56,65.59322033898304,64.0,54.71624351205676,6.0,305.0,533.2672413793103,321.5,842.052155337688,20.0,7667.0,469.3448275862069,248.0,842.2769461246181,11.0,7654.0,403.62068965517244,200.5,849.4926430080121,-166.0,7639.0,467.5431034482759,267.5,847.5267382442755,-137.0,7652.0,1007.578947368421,618.5,1250.7441317442538,218.0,8793.0,943.0964912280701,572.5,1254.108920826781,210.0,8780.0,free,2.0,0.0,0.0,Neutral,56_N_free
56,65.59322033898304,64.0,54.71624351205676,6.0,305.0,533.2672413793103,321.5,842.052155337688,20.0,7667.0,469.3448275862069,248.0,842.2769461246181,11.0,7654.0,403.62068965517244,200.5,849.4926430080121,-166.0,7639.0,467.5431034482759,267.5,847.5267382442755,-137.0,7652.0,1007.578947368421,618.5,1250.7441317442538,218.0,8793.0,943.0964912280701,572.5,1254.108920826781,210.0,8780.0,free,2.0,0.0,0.0,Neutral,56_N_free
56,-123116580246.0829,64.0,425215371471.36774,-1584100000000.0,422.0,-116112041516.21466,310.0,413942254799.74817,-1584100000000.0,2507.0,310.5811518324607,239.0,295.3229854720759,10.0,2501.0,124405759401.78534,208.0,427258855916.8665,-166.0,1584100000000.0,8293717580.743456,244.0,198878174181.55582,-1584100000000.0,1584100000000.0,-108959258596.13757,606.0,401976604614.6087,-1584100000000.0,2739.0,613.7248677248677,565.0,398.1426137966898,45.0,2733.0,free,1.0,0.0,0.0,Sad,56_S_free
56,-123116580246.0829,64.0,425215371471.36774,-1584100000000.0,422.0,-116112041516.21466,310.0,413942254799.74817,-1584100000000.0,2507.0,310.5811518324607,239.0,295.3229854720759,10.0,2501.0,124405759401.78534,208.0,427258855916.8665,-166.0,1584100000000.0,8293717580.743456,244.0,198878174181.55582,-1584100000000.0,1584100000000.0,-108959258596.13757,606.0,401976604614.6087,-1584100000000.0,2739.0,613.7248677248677,565.0,398.1426137966898,45.0,2733.0,free,2.0,0.0,0.0,Sad,56_S_free
58,-435616551651.86206,78.0,711943608911.2103,-1579110000000.0,185.0,-443258946856.0351,279.0,715867856389.1682,-1579110000000.0,5426.0,461.63157894736844,193.0,866.131622123396,32.0,5352.0,443258947739.8421,442.0,715867855832.1509,-19.0,1579110000000.0,440.3157894736842,190.0,298423739486.80035,-1579110000000.0,1579110000000.0,-451174284755.3036,631.5,719825144184.7181,-1579110000000.0,6006.0,932.7857142857143,527.5,1255.8035850226915,65.0,5932.0,free,7.0,0.0,0.0,Angry,58_A_free
58,103.84210526315789,101.0,36.19085789931929,45.0,224.0,564.5,331.0,602.990366273112,195.0,3742.0,460.10714285714283,217.5,610.896738144283,82.0,3682.0,355.9642857142857,124.0,605.3846850417649,-61.0,3532.0,460.35714285714283,244.5,597.2243199265149,61.0,3592.0,1034.5454545454545,787.0,885.0039509889169,306.0,4780.0,930.6909090909091,675.0,893.063638243581,210.0,4734.0,free,3.0,0.0,0.0,Calm,58_C_free
58,104.64444444444445,99.0,40.588934651720244,36.0,182.0,1684.5681818181818,342.5,5394.580469054437,234.0,35183.0,1580.8181818181818,271.0,5393.676069951616,132.0,35094.0,1476.5681818181818,171.0,5397.9388719223725,-34.0,35000.0,1580.3181818181818,237.0,5398.736384337422,74.0,35089.0,3231.4883720930234,939.0,7532.741872184179,427.0,35363.0,3126.5116279069766,770.0,7533.476783417477,317.0,35288.0,free,15.0,0.0,0.0,Happy,58_H_free
58,-254683870878.26883,90.0,583916401979.3314,-1579040000000.0,206.0,-257452173026.59784,300.0,586502022663.6401,-1579040000000.0,39378.0,832.4673913043479,192.5,4114.783106059663,4.0,39196.0,257452174640.73914,148.0,586502021947.3068,-100.0,1579040000000.0,792.1739130434783,201.5,405460041656.6592,-1579040000000.0,1579040000000.0,-242929229068.51648,565.0,572875912119.8164,-1579040000000.0,39575.0,1678.989010989011,457.0,5783.0328903602995,65.0,39382.0,free,18.0,0.0,0.0,Neutral,58_N_free
58,107.54545454545455,100.0,40.15172071696018,45.0,243.0,493.2093023255814,342.0,430.5319278099911,167.0,2705.0,386.83720930232556,236.0,434.4791589189103,81.0,2605.0,280.13953488372096,139.0,438.1341706543974,-67.0,2474.0,386.51162790697674,258.0,433.2825083065662,59.0,2574.0,890.8095238095239,728.5,547.0015489386033,332.0,2849.0,783.6190476190476,615.0,549.4353621576562,245.0,2753.0,free,0.0,0.0,0.0,Sad,58_S_free
61,132.92857142857142,97.0,142.31387379998546,35.0,824.0,636.5853658536586,305.0,914.3742935912447,140.0,5057.0,515.439024390244,202.0,907.9557546703609,60.0,4944.0,380.6829268292683,81.0,929.1803764346402,-421.0,4857.0,501.8292682926829,180.0,933.7945143991536,-316.0,4970.0,1092.675,524.5,1212.28120177601,271.0,5197.0,972.175,419.0,1200.7919584857748,191.0,5142.0,free,4.0,1.0,0.0,Angry,61_A_free
61,133.42635658914728,92.0,177.7511768242424,27.0,1420.0,553.9765625,297.0,980.506180258492,99.0,7663.0,421.7265625,207.0,941.583301476607,15.0,7505.0,287.6953125,107.5,961.8710405041477,-1307.0,7414.0,419.9453125,187.0,999.0271276147298,-1147.0,7572.0,975.3858267716536,525.0,1373.8648361652954,278.0,8450.0,842.7165354330708,437.0,1352.6363200240557,200.0,8292.0,free,13.0,4.0,0.0,Neutral,61_N_free
63,-57076264957.77109,93.0,296532317872.50757,-1579110000000.0,409.0,-57772315042.92683,353.5,298288920027.3071,-1579110000000.0,100419.0,1943.0,265.0,11112.25439229198,4.0,100311.0,57772318906.70731,177.0,298288919269.7351,-161.0,1579110000000.0,1928.2073170731708,256.0,248133197608.77557,-1579110000000.0,1579110000000.0,-58485551560.40741,781.0,300077070043.1119,-1579110000000.0,101447.0,3926.2345679012346,722.0,15698.831154955138,63.0,101339.0,free,6.0,5.0,0.0,Calm,63_C_free
63,-225587142772.31168,89.0,556196863474.0773,-1579110000000.0,163.0,-228555394038.0,275.5,559278310374.6735,-1579110000000.0,12924.0,664.0263157894736,192.0,1838.8197952214473,31.0,12839.0,228555395298.80264,173.0,559278309852.5625,-36.0,1579110000000.0,613.8815789473684,188.0,364679833432.01196,-1579110000000.0,1579110000000.0,-231602798674.69333,578.0,562408948625.4365,-1579110000000.0,13577.0,1343.1333333333334,532.0,2691.020234205031,64.0,13492.0,free,22.0,0.0,0.0,Neutral,63_N_free
65,79.97247706422019,71.0,27.512441197741634,20.0,177.0,315.3425925925926,252.0,249.50493644235485,132.0,2303.0,235.3148148148148,160.5,250.76487286044082,72.0,2254.0,155.47222222222223,87.0,252.51069962833506,-49.0,2193.0,235.5,171.5,250.34094508299415,46.0,2242.0,549.2429906542056,451.0,335.6723706212932,269.0,2478.0,469.4392523364486,369.0,339.3689253619467,209.0,2429.0,free,3.0,0.0,0.0,Angry,65_A_free
65,109.5909090909091,102.5,46.10922726701065,48.0,283.0,460.18461538461537,343.0,567.6980626923219,174.0,4685.0,353.26153846153846,234.0,563.9183029516298,76.0,4573.0,243.86153846153846,144.0,570.2728479893165,-125.0,4512.0,350.7846153846154,245.0,573.4781352716208,-27.0,4624.0,819.234375,600.5,792.9585898070652,320.0,4911.0,712.171875,506.5,790.4211767511964,245.0,4799.0,free,6.0,0.0,0.0,Neutral,65_N_free
65,101.14960629921259,100.0,29.112556266728824,46.0,192.0,451.08730158730157,369.5,266.39961020515835,199.0,1806.0,349.74603174603175,275.5,262.4915369761985,75.0,1659.0,248.46825396825398,184.5,259.26819123087,-55.0,1516.0,349.8095238095238,283.5,262.5660667880971,64.0,1663.0,803.912,715.0,410.8657660080958,408.0,3154.0,702.472,586.0,407.6182309386424,286.0,3007.0,free,6.0,0.0,0.0,Sad,65_S_free
67,65.0,60.5,16.939015100003296,44.0,138.0,329.51162790697674,234.0,237.2613961428782,76.0,1208.0,264.0232558139535,157.0,237.32672760725103,22.0,1135.0,199.30232558139534,88.0,241.11630614643425,-39.0,1078.0,264.7906976744186,169.0,241.079868028314,23.0,1151.0,593.6666666666666,430.0,362.7914583840457,211.0,1893.0,528.4761904761905,372.5,362.4571455304877,157.0,1820.0,free,0.0,0.0,0.0,Happy,67_H_free
67,83.1259842519685,77.0,35.32704169634959,18.0,230.0,356.504,257.0,254.92749203165283,143.0,1541.0,274.472,180.0,248.31595949905335,51.0,1382.0,191.328,106.0,253.82940600891527,-152.0,1301.0,273.36,189.0,258.7898138295545,-34.0,1460.0,633.1219512195122,481.0,352.21476275755145,263.0,1758.0,550.8943089430894,400.0,345.5733371670751,209.0,1599.0,free,2.0,0.0,0.0,Neutral,67_N_free
67,83.1259842519685,77.0,35.32704169634959,18.0,230.0,356.504,257.0,254.92749203165283,143.0,1541.0,274.472,180.0,248.31595949905335,51.0,1382.0,191.328,106.0,253.82940600891527,-152.0,1301.0,273.36,189.0,258.7898138295545,-34.0,1460.0,633.1219512195122,481.0,352.21476275755145,263.0,1758.0,550.8943089430894,400.0,345.5733371670751,209.0,1599.0,free,5.0,0.0,0.0,Neutral,67_N_free
67,114.84313725490196,109.0,39.70369160336333,26.0,259.0,451.44736842105266,378.0,236.63179516517891,205.0,1483.0,336.375,258.0,240.116550411372,91.0,1350.0,221.3815789473684,131.5,243.2344666183902,-105.0,1263.0,336.45394736842104,258.5,238.56876884403536,76.0,1396.0,785.4238410596026,676.0,341.3482373781177,343.0,2097.0,670.5894039735099,547.0,343.807877969139,233.0,2024.0,free,4.0,0.0,0.0,Sad,67_S_free
70,-72196114203.73143,62.0,330172633750.35895,-1579290000000.0,3843.0,-72472198344.8585,310.0,330774242334.7019,-1579290000000.0,10679.0,437.0133843212237,239.0,723.0450123324484,28.0,10584.0,72472199204.73422,183.0,330774242145.9434,-170.0,1579290000000.0,426.1816443594646,239.0,138247290900.6875,-1579290000000.0,1579290000000.0,-72750402147.46642,619.0,331379140721.6733,-1579290000000.0,11804.0,859.7562380038388,557.0,1005.6683885722534,58.0,11709.0,free,16.0,0.0,0.0,Happy,70_H_free
70,-72196114203.73143,62.0,330172633750.35895,-1579290000000.0,3843.0,-72472198344.8585,310.0,330774242334.7019,-1579290000000.0,10679.0,437.0133843212237,239.0,723.0450123324484,28.0,10584.0,72472199204.73422,183.0,330774242145.9434,-170.0,1579290000000.0,426.1816443594646,239.0,138247290900.6875,-1579290000000.0,1579290000000.0,-72750402147.46642,619.0,331379140721.6733,-1579290000000.0,11804.0,859.7562380038388,557.0,1005.6683885722534,58.0,11709.0,free,51.0,31.0,0.0,Happy,70_H_free
